id,observed_on,image_url,latitude,longitude,color_max_x,color_min_x,color_max_y,color_min_y,red,green,blue,ID,population_density,temp_jan20,temp_feb20,temp_jan21,temp_feb21,avg_winter_low_temp,sq_mpr_col
65439313,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105326030/medium.jpeg,34.16190495,-80.89633328,234,220,202,190,0.444022122,0.459949723,0.447682252,28805,2046.4000244140625,5,5,2,5,4.25,gray
65439402,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105327596/medium.jpeg,34.16190495,-80.89635205,278,267,210,190,0.671864301,0.663414255,0.623295985,28806,2046.4000244140625,5,5,2,5,4.25,gray
65439535,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105324281/medium.png,36.10400341,-79.8782393,267,255,217,208,0.63107089,0.578340875,0.531402715,28807,546.20001220703125,2,2,-1,2,1.25,gray
65439541,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105324520/medium.png,36.10368805,-79.87817493,296,277,206,187,0.347666667,0.312245098,0.272382353,28808,546.20001220703125,2,2,-1,2,1.25,gray
65439647,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105327877/medium.jpeg,34.16190495,-80.89635205,238,206,219,172,0.634672707,0.60714250299999994,0.491322539,28809,2046.4000244140625,5,5,2,5,4.25,gray
65439910,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105328550/medium.jpeg,43.5448048,-80.2481666,149,97,248,172,0.550879014,0.576386987,0.663655102,28810,2015.0999755859375,-6,-8,-7,-8,-7.25,gray
65440390,2020-11-07,https://inaturalist-open-data.s3.amazonaws.com/photos/105329699/medium.jpg,35.574505,-82.60952833,195,187,239,229,0.519667261,0.488849277,0.463735393,28811,1378,1,1,-2,1,0.25,gray
65440880,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105330578/medium.jpeg,34.16190495,-80.89635205,292,289,166,72,0.32254902,0.327750258,0.244602683,28812,2046.4000244140625,5,5,2,5,4.25,gray
65441208,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105330252/medium.jpeg,38.89191304,-76.87300952,279,254,215,183,0.468577174,0.465620001,0.48719777,28813,2202.199951171875,-0,0,-2,0,-0.5,NA
65441564,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105331913/medium.jpeg,34.16190495,-80.89635205,275,265,236,224,0.517784177,0.503661045,0.449444673,28814,2046.4000244140625,5,5,2,5,4.25,gray
65441880,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105332562/medium.jpg,42.35267147,-71.5086891,178,166,283,266,0.480157533,0.482235629,0.467353779,28815,1147.699951171875,-5,-6,-7,-6,-6,gray
65442053,2020-10-26,https://static.inaturalist.org/photos/105379869/medium.jpeg,29.8354043,-82.69667845,239,215,363,340,0.489882353,0.44254902,0.458679739,28816,6.5,9,9,6,9,8.25,gray
65442117,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105332930/medium.jpeg,34.16191938,-80.89632255,249,228,237,160,0.279370629,0.292229992,0.245210019,28817,2046.4000244140625,5,5,2,5,4.25,gray
65442919,2020-11-22,https://static.inaturalist.org/photos/105334527/medium.jpg,44.18523,-70.24141667,182,176,258,246,0.20745529,0.234432234,0.296703297,28818,92.5,-8,-9,-10,-9,-9,gray
65443391,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105335082/medium.jpg,29.84646953,-95.5992293,371,354,334,291,0.742835215,0.804788077,0.881431967,28819,1261.199951171875,9,7,6,7,7.25,gray
65444086,2020-10-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105335812/medium.jpeg,42.69982104,-71.90539325,305,298,173,163,0.643716578,0.653297683,0.763413547,28820,15.199999809265137,-7,-8,-9,-8,-8,gray
65444281,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105335587/medium.jpeg,45.369865,-75.79621667,322,301,209,170,0.167495544,0.167780749,0.185227273,28821,1643.0999755859375,-10,-12,-12,-12,-11.5,melanic
65444282,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105335595/medium.jpg,45.36987,-75.79625,272,220,243,173,0.375530579,0.396194109,0.412834983,28822,1643.0999755859375,-10,-12,-12,-12,-11.5,melanic
65444284,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105335607/medium.jpg,45.369915,-75.79628167,326,293,176,128,0.422274792,0.451703034,0.48481981,28823,1643.0999755859375,-10,-12,-12,-12,-11.5,melanic
65444285,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105335621/medium.jpg,45.37035333,-75.79661833,303,292,255,240,0.630861928,0.673284314,0.706127451,28824,1643.0999755859375,-10,-12,-12,-12,-11.5,gray
65444969,2020-11-06,https://inaturalist-open-data.s3.amazonaws.com/photos/105336450/medium.jpeg,40.03078609,-75.00652439,237,202,256,213,0.573405625,0.528191226,0.530775896,28825,2355,-1,-1,-3,-1,-1.5,gray
65445593,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105339393/medium.jpeg,34.16190495,-80.89633328,351,344,174,144,0.302783049,0.335151803,0.238187856,28826,2046.4000244140625,5,5,2,5,4.25,gray
65445757,2020-05-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105339762/medium.jpeg,34.16189496,-80.8963373,292,270,207,179,0.637563571,0.619402064,0.648458124,28827,2046.4000244140625,5,5,2,5,4.25,gray
65447744,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105343341/medium.jpg,38.94214202,-77.35388002,225,106,251,216,0.532931191,0.529847495,0.558633805,28828,1699.4000244140625,-1,0,-2,0,-0.75,gray
65449173,2020-11-20,https://inaturalist-open-data.s3.amazonaws.com/photos/105346018/medium.jpeg,32.58247778,-85.52264444,202,195,151,134,0.309368192,0.303567538,0.305501089,28829,1171.9000244140625,6,5,3,5,4.75,gray
65449263,2020-05-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105346201/medium.jpeg,34.16191716,-80.89635339,208,179,237,207,0.466915454,0.475838077,0.439498208,28830,2046.4000244140625,5,5,2,5,4.25,gray
65450164,2020-05-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105347417/medium.jpeg,34.16191938,-80.89633864,326,269,184,137,0.521693994,0.489031158,0.497272932,28831,2046.4000244140625,5,5,2,5,4.25,gray
65450378,2020-05-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105347812/medium.jpeg,34.16190495,-80.89635205,247,234,157,144,0.643617447,0.598759504,0.607102841,28832,2046.4000244140625,5,5,2,5,4.25,gray
65450476,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105348043/medium.jpg,40.28280592,-74.00249701,150,142,139,128,0.276325345,0.252469136,0.224291939,28833,2283.39990234375,-1,-0,-3,-0,-1,NA
65451704,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105350097/medium.jpeg,38.99207228,-95.36141818,238,209,301,259,0.609758322,0.608004256,0.606867305,28834,28.799999237060547,-4,-4,-4,-4,-4,NA
65452995,2020-08-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105351035/medium.jpeg,35.9828412,-86.5186045,204,192,209,191,0.430515202,0.388870366,0.315630706,28835,1109,2,1,-0,1,1,gray
65453239,2020-10-05,https://static.inaturalist.org/photos/105352805/medium.jpeg,31.950875,-81.05191111,244,241,174,166,0.462309368,0.43453159,0.419934641,28836,86.30000305175781,8,8,6,8,7.5,gray
65454195,2020-05-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105354574/medium.jpeg,34.16192049,-80.89631718,260,243,164,145,0.31328976,0.316111111,0.289880174,28837,2046.4000244140625,5,5,2,5,4.25,gray
65455988,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105358221/medium.jpg,45.59736667,-73.47354167,220,215,181,173,0.100580973,0.094916485,0.097748729,28838,0,-10,-11,-11,-11,-10.75,melanic
65456020,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105358269/medium.jpg,45.598,-73.47132833,245,241,189,182,0.186470588,0.191568627,0.189019608,28839,0,-10,-11,-11,-11,-10.75,gray
65456194,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105358604/medium.jpg,45.59791167,-73.47055833,196,165,233,216,0.570383987,0.573005174,0.583721405,28840,0,-10,-11,-11,-11,-10.75,gray
65460914,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105366820/medium.jpg,38.03117333,-121.2480267,179,142,201,165,0.31118177,0.364778401,0.475854182,28841,815.5999755859375,5,5,4,5,4.75,gray
65468546,2020-11-18,https://inaturalist-open-data.s3.amazonaws.com/photos/105381790/medium.jpg,35.33075766,-80.93865997,273,259,219,203,0.322968089,0.35254133,0.379746251,28842,625.20001220703125,3,3,0,3,2.25,NA
65471549,2020-11-23,https://static.inaturalist.org/photos/105387011/medium.jpg,39.30663333,-84.57547833,244,232,222,203,0.816184012,0.777993967,0.806184012,28843,848,-1,-3,-3,-3,-2.5,gray
65472124,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105388014/medium.jpeg,39.52211441,-83.44545051,161,145,177,163,0.248227605,0.25145713200000003,0.281030373,28844,718.29998779296875,-2,-4,-4,-4,-3.5,melanic
65474455,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105392052/medium.jpeg,36.26869595,-82.37614783,292,267,200,175,0.367165564,0.353004989,0.364798701,28845,137.8000030517578,0,0,-2,0,-0.5,gray
65475031,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105393889/medium.jpeg,27.76926144,-82.76899081,236,181,190,138,0.553033666,0.55869008,0.592623276,28846,898.4000244140625,15,15,12,15,14.25,gray
65475084,2020-11-07,https://inaturalist-open-data.s3.amazonaws.com/photos/105393019/medium.jpeg,39.02700893,-77.03680983,318,238,195,160,0.426061755,0.365524893,0.412652304,28847,3385.39990234375,-1,0,-2,0,-0.75,melanic
65476906,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105396796/medium.jpeg,32.47123831,-93.71120263,305,262,342,296,0.538521637,0.557240111,0.65122312,28848,1239.300048828125,5,5,4,5,4.75,gray
65477454,2020-11-17,https://inaturalist-open-data.s3.amazonaws.com/photos/105397791/medium.jpg,42.30011016,-83.30776433,315,275,183,143,0.569411298,0.586534626,0.598250341,28849,1697.699951171875,-2,-5,-4,-5,-4,gray
65478324,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105399218/medium.jpg,42.83996729,-80.28481843,139,130,281,267,0.347137255,0.348601307,0.346196078,28850,1720.9000244140625,-4,-6,-5,-6,-5.25,gray
65483311,2020-11-23,https://static.inaturalist.org/photos/105407681/medium.jpg,40.66710498,-73.96672451,276,255,154,148,0.56781258,0.524675325,0.486147186,28851,12166.599609375,-0,0,-2,0,-0.5,gray
65484434,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105410067/medium.jpg,26.00719743,-80.26524688,190,168,270,237,0.31810842,0.288190161,0.237214784,28852,2135.300048828125,17,17,15,17,16.5,gray
65485447,2020-08-07,https://static.inaturalist.org/photos/105411745/medium.jpg,40.82472964,-74.14389982,244,232,181,166,0.364008296,0.357390649,0.350339367,28853,2598.39990234375,-2,-1,-3,-1,-1.75,gray
65489350,2020-11-23,https://static.inaturalist.org/photos/105418560/medium.jpeg,49.2133017,-122.9576433,184,164,262,230,0.277299607,0.258761282,0.269196163,28854,8042.89990234375,2,2,2,2,2,melanic
65490088,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105419593/medium.jpeg,43.67836735,-79.31757286,208,186,203,172,0.262473359,0.26309676,0.249829497,28855,8412.400390625,-4,-5,-5,-5,-4.75,gray
65490872,2020-10-02,https://inaturalist-open-data.s3.amazonaws.com/photos/105420979/medium.jpg,43.04857217,-75.96756667,213,204,239,232,0.158529412,0.181666667,0.214362745,28856,26.799999237060547,-5,-6,-6,-6,-5.75,melanic
65495328,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105428526/medium.jpg,38.03702217,-84.50328,189,161,142,132,0.444993546,0.420972401,0.386735509,28857,3056.10009765625,0,-1,-2,-1,-1,gray
65497638,2020-11-23,https://static.inaturalist.org/photos/105433004/medium.jpeg,37.21517697,-121.85139,226,207,284,260,0.42574902,0.51810196100000006,0.585419608,28858,2345.300048828125,6,5,6,5,5.5,gray
65498794,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105435136/medium.jpg,37.77145833,-122.4650717,225,215,238,230,0.334521687,0.310992276,0.3416122,28859,1814,8,7,8,7,7.5,gray
65499674,2020-05-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105436718/medium.jpeg,34.16191242,-80.89633859,334,300,165,126,0.53292437,0.520341737,0.554717087,28860,2046.4000244140625,5,5,2,5,4.25,gray
65500063,2020-05-26,https://inaturalist-open-data.s3.amazonaws.com/photos/105437352/medium.jpeg,34.16190495,-80.89633328,323,284,159,132,0.556053922,0.5257493,0.495616246,28861,2046.4000244140625,5,5,2,5,4.25,gray
65502525,2020-05-30,https://inaturalist-open-data.s3.amazonaws.com/photos/105442028/medium.jpeg,34.16190495,-80.89635205,285,256,224,190,0.569710551,0.570203548,0.544888889,28862,2046.4000244140625,5,5,2,5,4.25,gray
65502555,2020-05-30,https://inaturalist-open-data.s3.amazonaws.com/photos/105442148/medium.jpeg,34.16190495,-80.89633328,308,249,249,207,0.483380453,0.485326037,0.43371789,28863,2046.4000244140625,5,5,2,5,4.25,gray
65502666,2020-05-30,https://inaturalist-open-data.s3.amazonaws.com/photos/105442283/medium.jpeg,34.16191272,-80.89631853,363,327,208,176,0.338928233,0.347012253,0.332960768,28864,2046.4000244140625,5,5,2,5,4.25,gray
65503290,2020-05-30,https://inaturalist-open-data.s3.amazonaws.com/photos/105443393/medium.jpeg,34.16190495,-80.89633328,253,208,107,33,0.439174766,0.441029838,0.413794828,28865,2046.4000244140625,5,5,2,5,4.25,gray
65503438,2020-11-22,https://static.inaturalist.org/photos/105443589/medium.jpg,39.02010833,-77.0948945,251,208,321,258,0.490879846,0.45729863,0.431898953,28866,1597.0999755859375,-1,0,-2,0,-0.75,gray
65503653,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105443753/medium.jpeg,51.04629167,-114.0399639,258,194,265,214,0.147478826,0.122071006,0.107692308,28867,1912.9000244140625,-13,-11,-11,-11,-11.5,melanic
65503872,2020-11-03,https://inaturalist-open-data.s3.amazonaws.com/photos/105444157/medium.jpeg,29.66661995,-82.24233785,241,211,179,151,0.671539183,0.621583895,0.60848001,28868,26.600000381469727,10,10,7,10,9.25,gray
65506046,2020-11-19,https://inaturalist-open-data.s3.amazonaws.com/photos/105448418/medium.jpg,38.98866345,-95.27081003,288,233,189,173,0.371840501,0.355618718,0.397186522,28869,1887,-4,-4,-4,-4,-4,gray
65507914,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105451164/medium.jpg,38.93002587,-77.34986443,345,338,273,261,0.2173454,0.282239819,0.413800905,28870,2641.60009765625,-1,0,-2,0,-0.75,gray
65508030,2020-05-31,https://inaturalist-open-data.s3.amazonaws.com/photos/105451548/medium.jpeg,34.16190495,-80.89633328,226,212,326,181,0.300621363,0.299797654,0.276921837,28871,2046.4000244140625,5,5,2,5,4.25,gray
65508223,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105451777/medium.jpg,38.93652302,-77.35751006,196,153,347,310,0.551139882,0.560913313,0.63724552,28872,4499.10009765625,-1,0,-2,0,-0.75,gray
65508287,2020-05-31,https://inaturalist-open-data.s3.amazonaws.com/photos/105451873/medium.jpeg,34.16192271,-80.89631718,250,241,176,163,0.162044818,0.163417367,0.16232493,28873,2046.4000244140625,5,5,2,5,4.25,gray
65508833,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105452784/medium.jpg,48.46702,-123.3842,213,206,282,275,0.165931373,0.168382353,0.141421569,28874,2592.5,4,2,3,2,2.75,gray
65511374,2020-07-03,https://inaturalist-open-data.s3.amazonaws.com/photos/105456866/medium.jpg,39.22416328,-76.45129623,248,231,180,170,0.758130323,0.717033076,0.693503664,28875,1342.0999755859375,0,1,-1,1,0.25,gray
65514902,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105463048/medium.jpeg,30.4514677,-91.1871466,153,139,297,270,0.597077498,0.585518207,0.573697479,28876,789.0999755859375,8,8,6,8,7.5,gray
65527036,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105482861/medium.jpeg,34.0485,-81.17029667,305,278,152,134,0.548289842,0.545813062,0.559907121,28877,271.70001220703125,5,5,3,5,4.5,gray
65527831,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105484240/medium.jpeg,40.03389315,-83.14360323,243,229,114,102,0.419366516,0.404927099,0.382745098,28878,611.9000244140625,-2,-4,-4,-4,-3.5,gray
65528736,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105486063/medium.jpg,40.8101718,-73.96518459,228,189,264,225,0.407134804,0.407916667,0.420120098,28879,23910.900390625,-1,-0,-2,-0,-0.75,gray
65529137,2020-10-29,https://static.inaturalist.org/photos/105486743/medium.jpg,44.24113833,-69.366225,218,209,257,246,0.589281046,0.589281046,0.59754902,28880,11.100000381469727,-7,-9,-8,-9,-8.25,gray
65529381,2020-10-16,https://inaturalist-open-data.s3.amazonaws.com/photos/105487119/medium.jpeg,41.48814396,-81.54811531,191,186,221,218,0.912581699,0.906699346,0.903431373,28881,1512.800048828125,-2,-4,-3,-4,-3.25,other
65530822,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105844742/medium.jpeg,39.75,-75.62361111,141,126,224,202,0.539929668,0.546323529,0.534462916,28882,599.79998779296875,-1,-0,-2,-0,-0.75,gray
65531366,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105490670/medium.jpeg,43.0004809,-78.8475448,271,252,108,77,0.464050245,0.433713235,0.452058824,28883,857.4000244140625,-3,-4,-4,-4,-3.75,gray
65532202,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105491867/medium.jpeg,42.76450803,-71.85552705,249,224,203,164,0.637526395,0.685580694,0.818412519,28884,213.60000610351562,-7,-8,-8,-8,-7.75,gray
65532276,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105492069/medium.jpg,39.03073274,-77.49845935,251,209,268,209,0.397785378,0.465625475,0.556391549,28885,2866,-1,-0,-2,-0,-0.75,gray
65533327,2020-11-22,https://inaturalist-open-data.s3.amazonaws.com/photos/105493824/medium.jpeg,36.04149946,-90.49716095,233,194,211,188,0.304060458,0.274648693,0.266315359,28886,906,1,1,0,1,0.75,gray
65533404,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105510250/medium.jpg,40.95833642,-75.78766208,193,178,289,274,0.651914828,0.671461397,0.703109681,28887,18.200000762939453,-5,-6,-7,-6,-6,NA
65533470,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105494079/medium.jpeg,36.04151062,-90.49715879,397,389,185,170,0.377478214,0.346105664,0.338262527,28888,906,1,1,0,1,0.75,gray
65533694,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105494274/medium.jpeg,36.04150268,-90.49715675,228,199,131,114,0.279970951,0.261641249,0.26875817,28889,906,1,1,0,1,0.75,gray
65533917,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105494742/medium.jpeg,43.17287692,-88.37140057,128,107,348,314,0.380748663,0.345714286,0.300646804,28890,82.80000305175781,-7,-9,-9,-9,-8.5,gray
65536607,2020-11-24,https://static.inaturalist.org/photos/105499795/medium.jpg,27.88300924,-82.80785693,161,152,263,250,0.340840336,0.352605042,0.374313725,28891,584.70001220703125,14,14,11,14,13.25,gray
65537292,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105500810/medium.jpeg,42.47853497,-71.04809714,148,139,216,203,0.319131653,0.299467787,0.287731092,28892,556.4000244140625,-3,-4,-5,-4,-4,gray
65537509,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105501168/medium.jpeg,33.56874775,-101.8942552,160,138,207,175,0.569268129,0.526993722,0.47924772,28893,1537.0999755859375,-0,-1,-1,-1,-0.75,gray
65538629,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105503093/medium.jpg,46.5136494,-84.3357526,213,211,212,209,0.124836601,0.13496732,0.175163399,28894,1314.4000244140625,-9,-13,-9,-13,-11,melanic
65539840,2020-09-18,https://inaturalist-open-data.s3.amazonaws.com/photos/105505674/medium.jpg,49.14031667,-122.6030972,149,147,291,288,0.003267974,0.002614379,0.034640523,28895,105,1,1,1,1,1,melanic
65540573,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105507199/medium.jpg,45.52010282,-122.7037931,221,207,161,146,0.115490196,0.127287582,0.149003268,28896,1100.9000244140625,4,1,3,1,2.25,gray
65540687,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105507327/medium.jpg,42.39613108,-71.55275022,193,182,315,298,0.238907044,0.270043573,0.275925926,28897,1200.5999755859375,-5,-6,-7,-6,-6,gray
65540757,2020-11-24,https://static.inaturalist.org/photos/105507415/medium.jpg,42.70662621,-84.39572999,166,160,210,207,0.933053221,0.910644258,0.85952381,28898,1010.2999877929688,-4,-6,-6,-6,-5.5,other
65540995,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105505572/medium.jpeg,30.38777004,-91.20404364,301,292,164,149,0.40002451,0.332573529,0.185098039,28899,996.20001220703125,8,8,6,8,7.5,gray
65541019,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105506143/medium.jpeg,30.38790833,-91.205135,272,253,215,197,0.427430341,0.411403509,0.398039216,28900,996.20001220703125,8,8,6,8,7.5,gray
65541021,2020-11-21,https://inaturalist-open-data.s3.amazonaws.com/photos/105506204/medium.jpeg,30.38788833,-91.20521167,289,231,190,172,0.555050638,0.534312851,0.530020465,28901,996.20001220703125,8,8,6,8,7.5,gray
65541326,2020-10-03,https://inaturalist-open-data.s3.amazonaws.com/photos/105508323/medium.jpg,48.45,-123.3091667,204,189,223,208,0.461228554,0.541666667,0.622135417,28902,787.5999755859375,5,3,4,3,3.75,gray
65541344,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105508409/medium.jpeg,38.6170007,-77.36755206,147,137,192,173,0.177825312,0.199251337,0.212210339,28903,1275.4000244140625,-0,1,-1,1,0.25,gray
65542543,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105510432/medium.jpg,44.8532322,-92.62209118,210,202,305,299,0.078555867,0.133457828,0.21556178,28904,2890.10009765625,-11,-13,-11,-13,-12,gray
65542551,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105510255/medium.jpg,42.45589467,-83.854199,241,218,206,171,0.510743464,0.453476761,0.418368736,28905,705.4000244140625,-3,-6,-5,-6,-5,gray
65543170,2020-10-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105509869/medium.jpeg,48.41280615,-123.3637649,278,270,200,195,0.226289034,0.219244735,0.28671024,28906,1444.300048828125,4,3,4,3,3.5,melanic
65543341,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105511336/medium.jpeg,42.44012818,-83.9451538,269,260,157,143,0.145359477,0.131503268,0.134771242,28907,163.60000610351562,-4,-6,-5,-6,-5.25,melanic
65544073,2020-11-24,https://static.inaturalist.org/photos/105513437/medium.jpg,40.86556721,-73.20556325,176,166,264,249,0.162655971,0.204968806,0.273328877,28908,405.1000061035156,-1,-1,-2,-1,-1.25,gray
65544756,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105515338/medium.jpg,28.01530555,-82.46778833,164,139,234,218,0.471085086,0.407665691,0.326519386,28909,1740,13,14,11,14,13,gray
65545281,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105515386/medium.jpeg,27.77416667,-82.62888889,183,163,314,286,0.442873241,0.44038121,0.469570817,28910,268.3999938964844,14,14,12,14,13.5,gray
65546076,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105516460/medium.jpg,42.28053611,-71.14313611,139,136,68,64,0.451372549,0.444901961,0.409607843,28911,2814,-3,-3,-5,-3,-3.5,gray
65546079,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105516492/medium.jpg,42.28465278,-71.15099444,219,210,230,223,0.367892157,0.342009804,0.30754902,28912,3648,-3,-3,-5,-3,-3.5,gray
65546080,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105516504/medium.jpg,42.28366389,-71.14212778,222,211,219,212,0.683660131,0.65363562100000006,0.656168301,28913,3861.89990234375,-3,-3,-5,-3,-3.5,gray
65546083,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105516528/medium.jpg,42.30308056,-71.12528333,196,185,138,133,0.304084967,0.358061002,0.4541939,28914,1541.199951171875,-3,-3,-5,-3,-3.5,gray
65546086,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105516564/medium.jpg,42.30228333,-71.12494722,196,193,292,286,0.244257703,0.245798319,0.275910364,28915,1811.800048828125,-3,-3,-4,-3,-3.25,gray
65547296,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105518757/medium.jpg,42.45464187,-71.22745143,194,174,245,237,0.68280942,0.592488847,0.5427119,28916,1101.800048828125,-4,-4,-6,-4,-4.5,gray
65547415,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105518915/medium.jpeg,35.53349551,-82.46951562,264,258,108,104,0.62745098,0.629019608,0.63092437,28917,153,0,1,-2,1,0,other
65548402,2020-09-25,https://inaturalist-open-data.s3.amazonaws.com/photos/105520577/medium.jpg,35.8456213,-86.39027,191,185,204,201,0.264145658,0.236134454,0.198179272,28918,1778.5,2,1,0,1,1,gray
65549640,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105523116/medium.jpg,43.46760584,-80.53029575,168,157,286,278,0.013616558,0.017574437,0.027342048,28919,827.29998779296875,-5,-8,-7,-8,-7,melanic
65550057,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105523950/medium.jpeg,38.93820539,-81.52581406,212,198,285,264,0.617682709,0.56493167,0.53389186,28920,2.9000000953674316,-1,-2,-3,-2,-2,gray
65550098,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105524013/medium.jpg,43.09375057,-87.88708256,165,159,221,212,0.394789916,0.379327731,0.34302521,28921,3950.89990234375,-5,-7,-7,-7,-6.5,gray
65551344,2020-11-23,https://inaturalist-open-data.s3.amazonaws.com/photos/105526083/medium.jpg,41.02957217,-73.91554667,213,180,315,255,0.750074688,0.692591752,0.580855409,28922,53.900001525878906,-2,-2,-3,-2,-2.25,gray
65551597,2020-09-14,https://static.inaturalist.org/photos/105526543/medium.jpg,35.943685,-83.93683442,167,153,153,150,0.784705882,0.713333333,0.765490196,28923,332.29998779296875,2,1,-1,1,0.75,NA
65551836,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105526809/medium.jpeg,41.97604566,-82.51740574,160,116,131,83,0.511628651,0.528815971,0.592708194,28924,0,-2,-4,-4,-4,-3.5,gray
65551839,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105526728/medium.jpeg,41.97298342,-82.52787934,328,268,207,171,0.211050588,0.229767086,0.289337747,28925,1.7000000476837158,-2,-4,-4,-4,-3.5,melanic
65552278,2020-11-24,https://inaturalist-open-data.s3.amazonaws.com/photos/105521942/medium.jpeg,45.64635472,-73.44118,281,161,250,215,0.268827311,0.273510506,0.333930211,28926,100.0999984741211,-10,-12,-11,-12,-11.25,gray
